med_rep,cell,Medium,Replicate,rep_medium,diameter,Circularity,meanCW,meanViability,cooX,cooY,huang,cellalive
Condition2-n3,n3__Condition2-4,Condition2,n3,n3__Condition2,18.2369283091279,0.903,159.193,2126.377,1141.291,6.49,578.655819607843,yes
Condition2-n3,n3__Condition2-40,Condition2,n3,n3__Condition2,22.4389371166401,0.956,161.071,2544.385,1483.031,88.923,578.655819607843,yes
Condition2-n3,n3__Condition2-400,Condition2,n3,n3__Condition2,22.3915089435988,0.982,168.981,2115.587,1125.066,975.792,578.655819607843,yes
Condition2-n3,n3__Condition2-401,Condition2,n3,n3__Condition2,24.7221739302365,0.963,169.979,237.37,577.882,980.855,578.655819607843,no
Condition2-n3,n3__Condition2-402,Condition2,n3,n3__Condition2,15.3129336946436,0.979,694.402,234.042,1927.571,979.037,578.655819607843,no
Condition2-n3,n3__Condition2-403,Condition2,n3,n3__Condition2,18.7038889121595,1.006,302.029,759.82,1535.405,981.471,578.655819607843,yes
Condition2-n3,n3__Condition2-404,Condition2,n3,n3__Condition2,17.6435986812813,0.942,213.272,2080.06,671.729,982.283,578.655819607843,yes
Condition2-n3,n3__Condition2-405,Condition2,n3,n3__Condition2,12.4758376790875,0.992,436.594,247.837,2425.365,985.852,578.655819607843,no
Condition2-n3,n3__Condition2-406,Condition2,n3,n3__Condition2,16.4206520985632,0.957,1511.998,265.247,310.553,993.64,578.655819607843,no
Condition2-n3,n3__Condition2-407,Condition2,n3,n3__Condition2,18.6564607391182,0.966,230.697,1593.558,682.763,995.263,578.655819607843,yes
Condition2-n3,n3__Condition2-408,Condition2,n3,n3__Condition2,21.3786468857619,1.001,171.083,268.796,256.685,1002.402,578.655819607843,no
Condition2-n3,n3__Condition2-409,Condition2,n3,n3__Condition2,16.5829901405169,0.96,233.339,253.388,1361.144,1008.405,578.655819607843,no
Condition2-n3,n3__Condition2-41,Condition2,n3,n3__Condition2,19.9936805709763,0.997,149.557,1746.953,1801.663,87.292,578.655819607843,yes
Condition2-n3,n3__Condition2-410,Condition2,n3,n3__Condition2,20.9868074158697,1.009,140.732,1860.517,2133.147,1011.001,578.655819607843,yes
Condition2-n3,n3__Condition2-411,Condition2,n3,n3__Condition2,17.7779254532509,0.971,202.437,1983.893,677.246,1010.515,578.655819607843,yes
Condition2-n3,n3__Condition2-412,Condition2,n3,n3__Condition2,15.8865281095468,0.965,197.511,1608.912,661.994,1010.839,578.655819607843,yes
Condition2-n3,n3__Condition2-413,Condition2,n3,n3__Condition2,17.9679564553026,0.877,760.583,277.788,1371.366,1017.329,578.655819607843,no
Condition2-n3,n3__Condition2-414,Condition2,n3,n3__Condition2,18.0351198412874,0.991,708.611,244.654,1580.544,1024.858,578.655819607843,no
Condition2-n3,n3__Condition2-415,Condition2,n3,n3__Condition2,28.4572221347171,0.875,905.272,2995.325,202.817,1030.959,578.655819607843,no
Condition2-n3,n3__Condition2-416,Condition2,n3,n3__Condition2,23.1554526704399,0.986,156.705,1329.218,1285.697,1030.634,578.655819607843,yes
Condition2-n3,n3__Condition2-417,Condition2,n3,n3__Condition2,21.4935567546743,0.995,170.625,277.349,2388.371,1030.959,578.655819607843,no
Condition2-n3,n3__Condition2-418,Condition2,n3,n3__Condition2,16.306060539537,0.972,763.979,249.817,1426.882,1029.86,578.655819607843,no
Condition2-n3,n3__Condition2-419,Condition2,n3,n3__Condition2,14.5295730647453,0.983,375.307,3223.726,104.491,1032.257,578.655819607843,yes
Condition2-n3,n3__Condition2-42,Condition2,n3,n3__Condition2,18.7038889121595,1.003,145.612,1081.012,1886.846,93.62,578.655819607843,yes
Condition2-n3,n3__Condition2-420,Condition2,n3,n3__Condition2,14.87366605171,1.006,170.275,1314.161,772.976,1033.555,578.655819607843,yes
Condition2-n3,n3__Condition2-421,Condition2,n3,n3__Condition2,17.9402634952046,1.001,548.506,240.972,818.407,1039.071,578.655819607843,no
Condition2-n3,n3__Condition2-422,Condition2,n3,n3__Condition2,18.3792128282521,0.997,216.989,2781.336,930.037,1039.72,578.655819607843,yes
Condition2-n3,n3__Condition2-423,Condition2,n3,n3__Condition2,19.8790890119501,0.996,257.063,1125.783,682.763,1045.237,578.655819607843,yes
Condition2-n3,n3__Condition2-424,Condition2,n3,n3__Condition2,17.987691668246,0.991,413.217,251.286,1050.754,1045.237,578.655819607843,no
Condition2-n3,n3__Condition2-425,Condition2,n3,n3__Condition2,21.101717284782,1.001,431.504,244.58,1339.727,1046.697,578.655819607843,no
Condition2-n3,n3__Condition2-426,Condition2,n3,n3__Condition2,13.5838743928933,0.959,384.806,271.639,112.117,1046.048,578.655819607843,no
Condition2-n3,n3__Condition2-427,Condition2,n3,n3__Condition2,19.3249115001041,0.978,155.372,247.561,1446.652,1050.429,578.655819607843,no
Condition2-n3,n3__Condition2-428,Condition2,n3,n3__Condition2,18.2171930961845,0.992,198.204,2048.077,61.981,1051.403,578.655819607843,yes
Condition2-n3,n3__Condition2-429,Condition2,n3,n3__Condition2,21.1491454578234,0.994,364.689,234.578,1968.07,1052.506,578.655819607843,no
Condition2-n3,n3__Condition2-43,Condition2,n3,n3__Condition2,15.8667928966034,0.993,437.118,238.433,2049.91,93.458,578.655819607843,no
Condition2-n3,n3__Condition2-430,Condition2,n3,n3__Condition2,17.4812606393276,0.983,151.961,234.548,1714.046,1052.701,578.655819607843,no
Condition2-n3,n3__Condition2-431,Condition2,n3,n3__Condition2,14.8065026657252,0.949,639.508,267.585,699.02,1059.288,578.655819607843,no
Condition2-n3,n3__Condition2-432,Condition2,n3,n3__Condition2,14.414663195833,0.978,148.409,1413.198,830.413,1058.542,578.655819607843,yes
Condition2-n3,n3__Condition2-433,Condition2,n3,n3__Condition2,18.3792128282521,0.999,279.008,274.754,1471.315,1061.787,578.655819607843,no
Condition2-n3,n3__Condition2-434,Condition2,n3,n3__Condition2,18.0825480143288,0.937,218.492,280.179,2017.56,1065.506,578.655819607843,no
Condition2-n3,n3__Condition2-435,Condition2,n3,n3__Condition2,23.9388133003382,0.971,220.379,1504.437,1239.292,1071.846,578.655819607843,yes
Condition2-n3,n3__Condition2-436,Condition2,n3,n3__Condition2,13.6984659519194,0.977,452.886,243.816,1106.893,1067.952,578.655819607843,no
Condition2-n3,n3__Condition2-437,Condition2,n3,n3__Condition2,20.3183566548837,0.978,600.296,2759.858,184.709,1073.599,578.655819607843,yes
Condition2-n3,n3__Condition2-438,Condition2,n3,n3__Condition2,12.246336251149,1.001,428.668,274.35,704.505,1071.197,578.655819607843,no
Condition2-n3,n3__Condition2-439,Condition2,n3,n3__Condition2,18.9808185131394,0.981,361.712,247.258,2369.874,1074.767,578.655819607843,no
Condition2-n3,n3__Condition2-44,Condition2,n3,n3__Condition2,22.1620075156602,0.987,320.086,1902.418,190.161,104.491,578.655819607843,yes
Condition2-n3,n3__Condition2-440,Condition2,n3,n3__Condition2,19.8790890119501,0.995,157.729,1660.889,1434.645,1078.012,578.655819607843,yes
Condition2-n3,n3__Condition2-441,Condition2,n3,n3__Condition2,19.0957283820518,1,143.453,1564.556,1915.24,1078.986,578.655819607843,yes
Condition2-n3,n3__Condition2-442,Condition2,n3,n3__Condition2,22.9931146284861,0.936,671.479,2605.561,230.863,1088.928,578.655819607843,yes
Condition2-n3,n3__Condition2-443,Condition2,n3,n3__Condition2,21.7902215685976,0.973,273.077,2599.728,1607.932,1086.449,578.655819607843,yes
Condition2-n3,n3__Condition2-444,Condition2,n3,n3__Condition2,16.5355619674756,0.918,540.908,2640.692,248.173,1084.777,578.655819607843,yes
Condition2-n3,n3__Condition2-445,Condition2,n3,n3__Condition2,17.2043310383477,0.978,1412.48,260.819,82.1,1085.151,578.655819607843,no
Condition2-n3,n3__Condition2-446,Condition2,n3,n3__Condition2,19.210319941078,0.997,1070.028,254.464,2489.163,1088.137,578.655819607843,no
Condition2-n3,n3__Condition2-447,Condition2,n3,n3__Condition2,18.0351198412874,0.956,914.95,243.459,526.48,1089.759,578.655819607843,no
Condition2-n3,n3__Condition2-448,Condition2,n3,n3__Condition2,19.697015757053,0.968,458.899,253.23,1766.356,1098.586,578.655819607843,no
Condition2-n3,n3__Condition2-449,Condition2,n3,n3__Condition2,17.4140972533428,0.92,819.637,291.331,7.918,1103.713,578.655819607843,no
Condition2-n3,n3__Condition2-45,Condition2,n3,n3__Condition2,26.7084276200233,0.921,228.395,1806.195,2514.553,106.075,578.655819607843,yes
Condition2-n3,n3__Condition2-450,Condition2,n3,n3__Condition2,17.1845958254043,0.957,385.116,250.528,1152.973,1105.595,578.655819607843,no
Condition2-n3,n3__Condition2-451,Condition2,n3,n3__Condition2,17.6435986812813,1.01,172.712,250.633,832.36,1104.297,578.655819607843,no
Condition2-n3,n3__Condition2-452,Condition2,n3,n3__Condition2,15.1505956526899,0.998,165.047,262.056,94.432,1104.297,578.655819607843,no
Condition2-n3,n3__Condition2-453,Condition2,n3,n3__Condition2,14.8262378786686,0.903,992.524,279.224,338.461,1107.542,578.655819607843,no
Condition2-n3,n3__Condition2-454,Condition2,n3,n3__Condition2,16.2108858835681,0.937,512.479,262.346,1788.757,1110.837,578.655819607843,no
Condition2-n3,n3__Condition2-455,Condition2,n3,n3__Condition2,16.4881337944342,0.988,493.423,230.401,1951.872,1112.597,578.655819607843,no
Condition2-n3,n3__Condition2-456,Condition2,n3,n3__Condition2,31.0173885492933,0.973,300.254,246.544,482.866,1121.821,578.655819607843,no
Condition2-n3,n3__Condition2-457,Condition2,n3,n3__Condition2,12.6381757210412,0.933,491.777,273.004,359.606,1116.962,578.655819607843,no
Condition2-n3,n3__Condition2-458,Condition2,n3,n3__Condition2,23.729047085343,0.999,149.131,255.945,2228.714,1122.794,578.655819607843,no
Condition2-n3,n3__Condition2-459,Condition2,n3,n3__Condition2,24.0059766863229,0.935,746.424,286.375,342.193,1123.605,578.655819607843,no
Condition2-n3,n3__Condition2-46,Condition2,n3,n3__Condition2,13.5838743928933,1.017,149.814,2353.76,738.253,106.763,578.655819607843,yes
Condition2-n3,n3__Condition2-460,Condition2,n3,n3__Condition2,19.7641791430377,0.976,187.644,245.471,696.392,1121.821,578.655819607843,no
Condition2-n3,n3__Condition2-461,Condition2,n3,n3__Condition2,16.6027253534603,0.934,776.171,274.387,609.424,1122.794,578.655819607843,no
Condition2-n3,n3__Condition2-462,Condition2,n3,n3__Condition2,11.6924770491892,1.004,160.02,1089.484,1011.164,1120.847,578.655819607843,yes
Condition2-n3,n3__Condition2-463,Condition2,n3,n3__Condition2,16.1437224975833,0.881,687.801,277.407,623.604,1124.572,578.655819607843,no
Condition2-n3,n3__Condition2-464,Condition2,n3,n3__Condition2,20.7576242978174,0.972,715.461,253.434,2543.33,1134.035,578.655819607843,no
Condition2-n3,n3__Condition2-465,Condition2,n3,n3__Condition2,16.8796549544402,0.887,450.707,259.14,616.888,1137.072,578.655819607843,no
Condition2-n3,n3__Condition2-466,Condition2,n3,n3__Condition2,19.9936805709763,0.983,155.832,1487.922,1218.199,1138.046,578.655819607843,yes
Condition2-n3,n3__Condition2-467,Condition2,n3,n3__Condition2,14.5770012377867,0.949,1085.144,241.234,703.257,1136.024,578.655819607843,no
Condition2-n3,n3__Condition2-468,Condition2,n3,n3__Condition2,18.9808185131394,0.957,606.913,274.936,601.636,1139.344,578.655819607843,no
Condition2-n3,n3__Condition2-469,Condition2,n3,n3__Condition2,15.360361867685,0.977,816.093,246.486,981.309,1137.721,578.655819607843,no
Condition2-n3,n3__Condition2-47,Condition2,n3,n3__Condition2,15.3129336946436,1.004,164.248,1073.501,2417.901,110.981,578.655819607843,yes
Condition2-n3,n3__Condition2-470,Condition2,n3,n3__Condition2,23.270044229466,0.985,237.744,239.041,2120.004,1155.569,578.655819607843,no
Condition2-n3,n3__Condition2-471,Condition2,n3,n3__Condition2,14.5770012377867,0.939,542.626,292.685,501.298,1164.526,578.655819607843,no
Condition2-n3,n3__Condition2-472,Condition2,n3,n3__Condition2,23.3372076154508,1,164.228,1137.6,62.63,1170.821,578.655819607843,yes
Condition2-n3,n3__Condition2-473,Condition2,n3,n3__Condition2,18.9808185131394,0.88,832.758,273.716,1272.716,1172.119,578.655819607843,no
Condition2-n3,n3__Condition2-474,Condition2,n3,n3__Condition2,29.8421884495027,1.009,231.352,2185.228,681.465,1181.205,578.655819607843,yes
Condition2-n3,n3__Condition2-475,Condition2,n3,n3__Condition2,17.041992996394,0.999,147.148,678.638,938.474,1179.907,578.655819607843,yes
Condition2-n3,n3__Condition2-476,Condition2,n3,n3__Condition2,16.3732239255218,1.012,230.026,856.615,452.038,1184.126,578.655819607843,yes
Condition2-n3,n3__Condition2-477,Condition2,n3,n3__Condition2,21.4738215417309,0.968,1849.546,285.5,1334.567,1191.2,578.655819607843,no
Condition2-n3,n3__Condition2-478,Condition2,n3,n3__Condition2,15.1980238257313,0.996,149.228,318.098,1783.166,1188.344,578.655819607843,no
Condition2-n3,n3__Condition2-479,Condition2,n3,n3__Condition2,20.0888552269452,1.006,538.719,252.723,355.011,1190.941,578.655819607843,no
Condition2-n3,n3__Condition2-48,Condition2,n3,n3__Condition2,21.6081483137004,0.972,636.249,285.41,1407.916,120.732,578.655819607843,no
Condition2-n3,n3__Condition2-480,Condition2,n3,n3__Condition2,18.4269593111796,0.986,165.179,1629.341,2286.476,1191.265,578.655819607843,yes
Condition2-n3,n3__Condition2-481,Condition2,n3,n3__Condition2,12.8001954531088,0.962,156.622,271.327,1225.663,1193.212,578.655819607843,no
Condition2-n3,n3__Condition2-482,Condition2,n3,n3__Condition2,21.2640553267358,0.999,261.032,241.265,466.966,1203.921,578.655819607843,no
Condition2-n3,n3__Condition2-483,Condition2,n3,n3__Condition2,12.9151053220211,0.961,1138.559,254.983,1003.051,1201.649,578.655819607843,no
Condition2-n3,n3__Condition2-484,Condition2,n3,n3__Condition2,15.7522013375773,0.99,444.6,272.723,2302.701,1203.596,578.655819607843,no
Condition2-n3,n3__Condition2-485,Condition2,n3,n3__Condition2,16.4881337944342,0.99,782.275,258.036,2398.106,1205.219,578.655819607843,no
Condition2-n3,n3__Condition2-486,Condition2,n3,n3__Condition2,21.101717284782,0.98,301.717,1686.701,1086.904,1211.774,578.655819607843,yes
Condition2-n3,n3__Condition2-487,Condition2,n3,n3__Condition2,13.0774433639749,0.972,450.368,248.506,1480.076,1209.113,578.655819607843,no
Condition2-n3,n3__Condition2-488,Condition2,n3,n3__Condition2,13.1446067499596,0.981,490.864,261,2052.507,1209.437,578.655819607843,no
Condition2-n3,n3__Condition2-489,Condition2,n3,n3__Condition2,26.9856755308894,0.936,146.884,259.434,2189.534,1218.26,578.655819607843,no
Condition2-n3,n3__Condition2-49,Condition2,n3,n3__Condition2,18.8184804711857,0.953,949.331,267.162,1714.013,119.107,578.655819607843,no
Condition2-n3,n3__Condition2-490,Condition2,n3,n3__Condition2,15.5898632956235,1.002,382.487,253.412,2329.635,1212.033,578.655819607843,no
Condition2-n3,n3__Condition2-491,Condition2,n3,n3__Condition2,19.7641791430377,0.994,147.952,1717.347,930.037,1219.822,578.655819607843,yes
Condition2-n3,n3__Condition2-492,Condition2,n3,n3__Condition2,21.4260750588033,0.965,1051.828,278.39,1425.196,1222.914,578.655819607843,no
Condition2-n3,n3__Condition2-493,Condition2,n3,n3__Condition2,19.1431565550932,0.983,151.501,1009.527,968.329,1221.444,578.655819607843,yes
Condition2-n3,n3__Condition2-494,Condition2,n3,n3__Condition2,22.9931146284861,0.966,173.507,243.017,758.232,1227.799,578.655819607843,no
Condition2-n3,n3__Condition2-495,Condition2,n3,n3__Condition2,18.9333903400981,0.995,158.093,1184.896,1847.418,1227.61,578.655819607843,yes
Condition2-n3,n3__Condition2-496,Condition2,n3,n3__Condition2,23.5944020034873,0.929,800.396,288.949,2044.881,1231.991,578.655819607843,no
Condition2-n3,n3__Condition2-497,Condition2,n3,n3__Condition2,32.402354864079,0.984,148.705,1613.971,2012.917,1238.968,578.655819607843,yes
Condition2-n3,n3__Condition2-498,Condition2,n3,n3__Condition2,18.8184804711857,0.951,183.018,1378.486,1085.8,1233.775,578.655819607843,yes
Condition2-n3,n3__Condition2-499,Condition2,n3,n3__Condition2,19.9462523979349,0.975,550.397,257.452,2133.958,1234.424,578.655819607843,no
Condition2-n3,n3__Condition2-5,Condition2,n3,n3__Condition2,16.4403873115066,0.907,162.549,297.175,1389.214,6.49,578.655819607843,no
Condition2-n3,n3__Condition2-50,Condition2,n3,n3__Condition2,17.7581902403075,0.957,245.213,261.597,880.903,128.944,578.655819607843,no
Condition2-n3,n3__Condition2-500,Condition2,n3,n3__Condition2,21.1688806707668,0.991,802.79,253.025,2540.889,1239.617,578.655819607843,no
Condition2-n3,n3__Condition2-501,Condition2,n3,n3__Condition2,18.2171930961845,0.994,525.839,245.78,2327.688,1242.213,578.655819607843,no
Condition2-n3,n3__Condition2-502,Condition2,n3,n3__Condition2,19.3054945970469,0.932,153.269,246.492,2093.719,1245.133,578.655819607843,no
Condition2-n3,n3__Condition2-503,Condition2,n3,n3__Condition2,13.5361279099657,1.022,1023.232,268.559,232.347,1243.835,578.655819607843,no
Condition2-n3,n3__Condition2-504,Condition2,n3,n3__Condition2,18.0351198412874,1.007,230.723,245.594,1700.092,1256.815,578.655819607843,no
Condition2-n3,n3__Condition2-505,Condition2,n3,n3__Condition2,21.101717284782,1.007,189.807,2450.439,78.206,1261.683,578.655819607843,yes
Condition2-n3,n3__Condition2-506,Condition2,n3,n3__Condition2,16.2108858835681,0.973,168.983,333.501,1547.227,1261.583,578.655819607843,no
Condition2-n3,n3__Condition2-507,Condition2,n3,n3__Condition2,18.1022832272722,0.897,258.02,241.409,1876.383,1263.826,578.655819607843,no
Condition2-n3,n3__Condition2-508,Condition2,n3,n3__Condition2,22.6487033316353,0.913,449.898,256.81,192.562,1266.94,578.655819607843,no
Condition2-n3,n3__Condition2-509,Condition2,n3,n3__Condition2,20.2986214419403,0.918,514.704,423.515,1820.447,1269.725,578.655819607843,no
Condition2-n3,n3__Condition2-51,Condition2,n3,n3__Condition2,16.8599197414968,0.949,154.032,1264.817,1083.853,127.531,578.655819607843,yes
Condition2-n3,n3__Condition2-510,Condition2,n3,n3__Condition2,14.3672350227916,0.993,707.099,434.995,1311.982,1270.445,578.655819607843,no
Condition2-n3,n3__Condition2-511,Condition2,n3,n3__Condition2,17.4338324662862,1.011,2424.117,297.112,301.791,1275.637,578.655819607843,no
Condition2-n3,n3__Condition2-512,Condition2,n3,n3__Condition2,11.6924770491892,0.989,165.964,345.087,722.839,1273.528,578.655819607843,no
Condition2-n3,n3__Condition2-513,Condition2,n3,n3__Condition2,18.8184804711857,0.977,527.437,274.457,2017.784,1277.908,578.655819607843,no
Condition2-n3,n3__Condition2-514,Condition2,n3,n3__Condition2,19.4872495420578,0.993,374.31,479.686,1837.845,1278.071,578.655819607843,no
Condition2-n3,n3__Condition2-515,Condition2,n3,n3__Condition2,22.2097539985878,0.984,249.092,1973.303,638.824,1284.983,578.655819607843,yes
Condition2-n3,n3__Condition2-516,Condition2,n3,n3__Condition2,13.5361279099657,0.983,457.592,277.732,2032.387,1281.153,578.655819607843,no
Condition2-n3,n3__Condition2-517,Condition2,n3,n3__Condition2,16.9270831274816,0.99,427.178,256.662,1366.823,1283.75,578.655819607843,no
Condition2-n3,n3__Condition2-518,Condition2,n3,n3__Condition2,22.8782047595738,0.986,150.825,257.267,1173.255,1287.806,578.655819607843,no
Condition2-n3,n3__Condition2-519,Condition2,n3,n3__Condition2,12.6381757210412,0.944,540.224,338.516,1330.803,1285.048,578.655819607843,no
Condition2-n3,n3__Condition2-52,Condition2,n3,n3__Condition2,16.8124915684555,0.985,306.345,246.277,1787.11,131.825,578.655819607843,no
Condition2-n3,n3__Condition2-520,Condition2,n3,n3__Condition2,22.4866835995677,0.978,645.959,309.01,256.198,1294.296,578.655819607843,no
Condition2-n3,n3__Condition2-521,Condition2,n3,n3__Condition2,12.246336251149,0.898,768.928,317.665,298.06,1288.455,578.655819607843,no
Condition2-n3,n3__Condition2-522,Condition2,n3,n3__Condition2,19.8790890119501,0.964,319.92,243.5,1986.632,1292.511,578.655819607843,no
Condition2-n3,n3__Condition2-523,Condition2,n3,n3__Condition2,22.9456864554447,1.008,161.545,3399.828,182.697,1304.842,578.655819607843,yes
Condition2-n3,n3__Condition2-524,Condition2,n3,n3__Condition2,21.101717284782,0.978,266.094,240.425,2123.281,1306.562,578.655819607843,no
Condition2-n3,n3__Condition2-525,Condition2,n3,n3__Condition2,28.2280390166647,0.993,167.795,2297.058,380.971,1311.982,578.655819607843,yes
Condition2-n3,n3__Condition2-526,Condition2,n3,n3__Condition2,17.4338324662862,0.971,465.853,245.675,2203.727,1310.359,578.655819607843,no
Condition2-n3,n3__Condition2-527,Condition2,n3,n3__Condition2,18.4269593111796,0.995,640.644,254.373,1273.041,1314.902,578.655819607843,no
Condition2-n3,n3__Condition2-528,Condition2,n3,n3__Condition2,18.9531255530414,0.966,239.046,379.907,948.534,1314.578,578.655819607843,no
Condition2-n3,n3__Condition2-529,Condition2,n3,n3__Condition2,21.4260750588033,0.961,393.354,253.776,2471.743,1317.719,578.655819607843,no
Condition2-n3,n3__Condition2-53,Condition2,n3,n3__Condition2,25.4581063870934,0.971,201.463,2033.871,2409.949,135.457,578.655819607843,yes
Condition2-n3,n3__Condition2-530,Condition2,n3,n3__Condition2,12.9151053220211,0.994,796.324,298.654,1247.729,1319.77,578.655819607843,no
Condition2-n3,n3__Condition2-531,Condition2,n3,n3__Condition2,20.5952862558636,0.994,164.574,1581.411,478.486,1325.124,578.655819607843,yes
Condition2-n3,n3__Condition2-532,Condition2,n3,n3__Condition2,13.192034923001,0.989,632.617,244.685,2005.94,1322.528,578.655819607843,no
Condition2-n3,n3__Condition2-533,Condition2,n3,n3__Condition2,14.2523251538792,0.943,646.899,271.401,225.208,1323.988,578.655819607843,no
Condition2-n3,n3__Condition2-534,Condition2,n3,n3__Condition2,20.15601861293,0.96,154.363,267.421,700.903,1331.679,578.655819607843,no
Condition2-n3,n3__Condition2-535,Condition2,n3,n3__Condition2,20.2034467859714,0.96,1021.733,273.74,1016.518,1341.025,578.655819607843,no
Condition2-n3,n3__Condition2-536,Condition2,n3,n3__Condition2,14.1851617678944,0.975,388.049,251.546,666.862,1342.161,578.655819607843,no
Condition2-n3,n3__Condition2-537,Condition2,n3,n3__Condition2,17.3189225973739,0.987,297.089,249.246,2002.208,1347.677,578.655819607843,no
Condition2-n3,n3__Condition2-538,Condition2,n3,n3__Condition2,17.0894211694354,1.008,184.339,2315.124,1784.139,1348.975,578.655819607843,yes
Condition2-n3,n3__Condition2-539,Condition2,n3,n3__Condition2,26.7281628329667,0.977,768.909,259.477,228.907,1355.401,578.655819607843,no
Condition2-n3,n3__Condition2-54,Condition2,n3,n3__Condition2,19.8790890119501,0.981,464.808,239.622,1947.691,134.021,578.655819607843,no
Condition2-n3,n3__Condition2-540,Condition2,n3,n3__Condition2,14.2523251538792,1.006,153.672,286.966,1736.437,1353.519,578.655819607843,no
Condition2-n3,n3__Condition2-541,Condition2,n3,n3__Condition2,12.7527672800674,0.983,298.762,248.121,85.67,1354.168,578.655819607843,no
Condition2-n3,n3__Condition2-542,Condition2,n3,n3__Condition2,15.2651872117161,0.994,550.512,257.417,1575.157,1355.79,578.655819607843,no
Condition2-n3,n3__Condition2-543,Condition2,n3,n3__Condition2,25.8496275470995,0.999,175.337,1937.052,1370.068,1360.982,578.655819607843,yes
Condition2-n3,n3__Condition2-544,Condition2,n3,n3__Condition2,15.4275252536698,0.962,209.492,308.773,303.414,1358.386,578.655819607843,no
Condition2-n3,n3__Condition2-545,Condition2,n3,n3__Condition2,16.2586323664957,1.01,155.062,1504.946,2336.775,1360.009,578.655819607843,yes
Condition2-n3,n3__Condition2-546,Condition2,n3,n3__Condition2,21.2163088438082,0.975,171.056,333.207,1589.473,1367.969,578.655819607843,no
Condition2-n3,n3__Condition2-547,Condition2,n3,n3__Condition2,13.9753955528993,1.016,885.597,246.789,659.398,1364.552,578.655819607843,no
Condition2-n3,n3__Condition2-548,Condition2,n3,n3__Condition2,11.3006375792969,0.995,349.38,284.553,1783.328,1363.416,578.655819607843,no
Condition2-n3,n3__Condition2-549,Condition2,n3,n3__Condition2,17.9205282822612,0.98,270.048,337.031,1712.91,1366.661,578.655819607843,no
Condition2-n3,n3__Condition2-55,Condition2,n3,n3__Condition2,17.2043310383477,1.004,370.274,235.843,687.306,135.968,578.655819607843,no
Condition2-n3,n3__Condition2-550,Condition2,n3,n3__Condition2,16.6501535265017,0.99,883.076,257.994,146.677,1367.797,578.655819607843,no
Condition2-n3,n3__Condition2-551,Condition2,n3,n3__Condition2,25.0662669172012,0.985,167.062,2219,338.785,1375.26,578.655819607843,yes
Condition2-n3,n3__Condition2-552,Condition2,n3,n3__Condition2,15.3129336946436,0.995,1005.501,251.575,681.465,1374.287,578.655819607843,no
Condition2-n3,n3__Condition2-553,Condition2,n3,n3__Condition2,20.5478580828222,0.932,683.158,263.112,2374.102,1378.954,578.655819607843,no
Condition2-n3,n3__Condition2-554,Condition2,n3,n3__Condition2,22.0474159566341,0.997,167.687,1628.938,645.444,1383.373,578.655819607843,yes
Condition2-n3,n3__Condition2-555,Condition2,n3,n3__Condition2,12.1989080781076,0.977,595.793,246.111,1911.021,1378.506,578.655819607843,no
Condition2-n3,n3__Condition2-556,Condition2,n3,n3__Condition2,19.697015757053,0.993,537.383,2260.63,464.694,1383.698,578.655819607843,yes
Condition2-n3,n3__Condition2-557,Condition2,n3,n3__Condition2,16.8124915684555,0.981,271.81,277.59,1722.353,1384.931,578.655819607843,no
Condition2-n3,n3__Condition2-558,Condition2,n3,n3__Condition2,26.4709684449302,0.989,184.273,1860.224,2074.898,1390.512,578.655819607843,yes
Condition2-n3,n3__Condition2-559,Condition2,n3,n3__Condition2,18.0351198412874,0.979,178.066,1756.549,1897.392,1389.863,578.655819607843,yes
Condition2-n3,n3__Condition2-56,Condition2,n3,n3__Condition2,14.8065026657252,0.976,873.817,259.882,1747.697,137.299,578.655819607843,no
Condition2-n3,n3__Condition2-560,Condition2,n3,n3__Condition2,24.0534048593643,0.992,158.123,1889.689,1216.577,1395.055,578.655819607843,yes
Condition2-n3,n3__Condition2-561,Condition2,n3,n3__Condition2,17.4812606393276,1.002,181.336,2159.032,1751.364,1394.406,578.655819607843,yes
Condition2-n3,n3__Condition2-562,Condition2,n3,n3__Condition2,23.7764752583844,0.981,605.544,280.107,2410.113,1398.625,578.655819607843,no
Condition2-n3,n3__Condition2-563,Condition2,n3,n3__Condition2,11.5775671802768,1.012,349.727,255.727,306.335,1395.704,578.655819607843,no
Condition2-n3,n3__Condition2-564,Condition2,n3,n3__Condition2,31.9236167952585,0.845,414.926,2842.356,1568.304,1406.241,578.655819607843,no
Condition2-n3,n3__Condition2-565,Condition2,n3,n3__Condition2,20.1085904398886,0.984,193.406,1707.513,1704.96,1404.791,578.655819607843,yes
Condition2-n3,n3__Condition2-566,Condition2,n3,n3__Condition2,22.1145793426189,0.856,1107.464,271.274,2189.773,1409.983,578.655819607843,no
Condition2-n3,n3__Condition2-567,Condition2,n3,n3__Condition2,26.4314980190434,0.905,301.975,246.066,1789.555,1411.351,578.655819607843,no
Condition2-n3,n3__Condition2-568,Condition2,n3,n3__Condition2,13.9753955528993,1.013,304.938,248.545,1952.234,1407.387,578.655819607843,no
Condition2-n3,n3__Condition2-569,Condition2,n3,n3__Condition2,22.229170901645,1.002,249.45,923.36,1913.293,1417.122,578.655819607843,yes
Condition2-n3,n3__Condition2-57,Condition2,n3,n3__Condition2,13.1446067499596,0.919,388.764,269.345,262.766,137.004,578.655819607843,no
Condition2-n3,n3__Condition2-570,Condition2,n3,n3__Condition2,18.1022832272722,0.993,162.479,308.611,2520.77,1415.175,578.655819607843,no
